#	K072V0	K079V0	K083V0	K084V0	K085V0	K086V0	K095V0	K096V0	K097V0	K098V0	K100V0	K101V0	K105V0	K107V0	K110V0	K111V0	K112V0	K119V0	K121V0	K122V0	K131V0	K136V0	K138V0	K144V0	K154V0	K155V0	K157V0	K169V0	K171V0	K173V0	K174V0	K177V0	K179V0	K180V0	K182V0	K184V0	K188V0	K022V2	K065V2	K068V2	K099V2	J095V4	1107V4	K003V4	X003V4	1004V4	X004V4	1055V4	J009V6	J043V6	J048V6	J073V6	J059V6	J050V6	1075V6	S044V8	S106V8	S099V8	C220V8	C402V8	C161V8	C532V8	C422V8	J035V8	J076V8	J063V8	K080V2	K059V2	Z002	Z003	Z004	Z007	Z008	Z010	Z011	Z013	Z014	Z023	Z025	Z030	Z031	Z033	Z035	Z040	Z041	Z042	Z043	Z044	Z047	Z048	Z049	Z050	Z064	Z065	Z046	K055V0	K057V0	K060V0	K147V0	K194V0	K014V2	K016V2	K058V2	K047V2	K011V4	K013V4	K028V4	K019V4	K040V4	C132V8	K041V4	Z015	Z017	Z018	Z020	Z024	Z026	Z027	Z028	Z029	Z034	Z038	Z039	Z054	Z055	Z056	Z060	Z061	Z062
MetaB_M001	0.029560891	0.000553974	0.049253957	0.026777355	0.050321605	0.095140967	0.006015807	-0.083008129	0.178713494	0.081989012	0.140267894	-0.00605961	0.128176326	-0.094273925	0.070656663	0.113127082	0.004607766	-0.138406135	0.034498872	-0.025390999	0.176323903	0.079006983	0.105919044	-0.11514525	0.019496336	-0.03018342	-0.057835932	0.055102623	0.146359189	0.070501257	-0.085883822	0.049169567	0.096834147	0.016164229	0.010161437	-0.090476077	0.163440274	-0.128391389	0.026347828	-0.081859578	0.064295607	-0.100170391	-0.17973508	-0.100745161	0.036411589	-0.113285972	0.112396896	-0.015184464	-0.018402473	-0.052792603	0.001548455	-0.025677572	0.064129318	0.039835012	-0.035999748	0.024860587	0.02681053	-0.011065619	0.070297588	-0.037301002	-0.091601662	-0.014275414	0.027427299	-0.0198341	0.137138568	0.139291613	0.06437996	0.15292091	0.117324367	0.026985262	-0.123673518	0.197071584	0.020926763	-0.054830566	-0.137661473	-0.141697847	-0.201244565	0.138974452	-0.03298506	-0.159008132	0.011494433	-0.091572044	-0.019891305	0.074321662	0.080634563	-0.138574142	0.083489682	0.132133624	0.0019341	-0.12240165	0.148707543	0.076511834	0.018943715	0.055091931	0.001333567	-0.059408134	-0.016731042	0.004661391	-0.067299489	0.020641263	0.004478976	-0.114771543	-0.167535963	-0.009948437	-0.111735127	-0.086006855	-0.155027609	-0.023803818	-0.152155667	-0.107090701	-0.01093438	-0.003452605	-0.076922662	-0.015502428	0.059106374	-0.035027274	-0.097988949	-0.020593057	0.009584111	-0.104601455	0.079128924	-0.099128538	-0.041619502	0.000953298	0.003422275	0.096675834	0.077964813	0.011909166	0.013173148
MetaB_M002	-0.015667613	0.001880535	0.008866278	-0.077585443	-0.099653373	-0.02234803	0.012813906	-0.063908964	-0.047466506	0.025534972	-0.052144979	-0.033176694	-0.025377082	0.007095636	-0.028772341	-0.047125785	0.034022568	0.06459731	-0.269624262	0.069309528	-0.003776123	-0.053670326	-0.036024314	0.117378445	-0.014536048	0.089579981	0.016179218	0.007301583	0.026624592	-0.042837621	-0.166787743	0.015465813	-0.036485752	-0.203285932	-0.021147447	-0.222343993	-0.022511672	0.112143009	-0.104836797	-0.009439049	-0.016774189	0.04553191	-0.066381174	0.013560596	-0.010925279	0.0302848	-0.005698111	0.064550568	-0.058030533	0.037345738	-0.011800551	-0.015527841	0.09131258	-0.014089305	0.071323773	0.101264381	-0.13208958	0.070353727	-0.050057233	0.11915554	0.109960601	0.019886899	-0.128417585	-0.058717537	0.005414623	-0.002759289	-0.181826765	-0.027016189	-0.0705281	0.07886636	-0.247457075	0.003048079	-0.086610381	0.050420946	0.060572902	-0.10949386	0.059427864	0.040785029	0.094980169	0.081265666	-0.274305071	0.073217263	0.029196245	-0.134410986	-0.014975378	0.045533543	0.112252079	-0.082410676	-0.242933144	0.048561444	-0.145059239	0.013033442	0.054581975	0.127175306	0.037929203	-0.049373989	0.029246771	0.056718022	0.077478233	0.099802301	-0.004474812	0.111138832	0.113237289	0.027531095	-0.069873551	0.073472325	0.210774766	0.14985934	0.105910402	0.059719196	0.078533983	0.092157803	0.109767676	0.056500188	0.071638051	0.068906777	-0.061929986	0.074315168	0.031481042	0.032641533	-0.085785099	0.040487235	0.036791983	0.010359684	0.099598643	-0.007803355	0.00816358	-0.082622536	-0.055126255
MetaB_M003	0.001535809	0.003812963	-0.025407475	0.005452824	0.036660218	-0.054734364	0.004446581	0.049463222	-0.185445754	-0.109488222	-0.102506052	-0.012361968	-0.113337225	0.082606937	-0.066331346	-0.105442814	0.002525231	0.100965726	0.003658378	0.116645712	-0.260464439	-0.084631377	-0.112972731	0.098209679	-0.025248744	-0.001069945	0.026507176	0.005294041	-0.232318072	-0.224900177	0.094262011	-0.092171745	-0.098763355	0.060554028	0.057266486	0.095873258	-0.236526815	0.072965731	0.065355403	0.008117403	-0.059523897	0.095974409	0.039832289	0.014885278	0.031396086	0.039006542	-0.139849728	-0.025574424	0.017097461	0.086860606	-0.014995299	0.01759764	-0.066277989	-0.008457335	0.068595884	-0.017197517	0.022920542	0.042639762	-0.086884411	0.042730092	0.079839339	0.053428589	-0.000405325	0.083551717	-0.085261531	-0.224856635	0.108740093	-0.094638559	-0.107415335	-0.061888568	0.102017103	-0.136502384	-0.002411652	-0.000870341	0.124627783	0.050018958	0.175210726	-0.073411035	0.037884193	0.042661126	0.002332265	-0.017805229	-0.029037191	-0.000569683	-0.056437536	0.137408546	-0.13663542	-0.210278684	0.032986159	0.081327243	-0.098721475	-0.030428763	0.062084548	-0.053141979	0.034611697	0.072749233	-0.014724936	-0.050882957	-0.012852896	0.118443767	0.02090766	0.135222834	0.176972756	0.033769998	0.044387447	0.043674453	0.195242059	-0.017066838	0.032371748	0.031197535	0.063501831	0.008578119	0.131530154	-0.019239202	-0.005748776	-0.02270279	0.081237405	-0.002926134	0.033742534	0.09617758	-0.03043655	0.081570532	0.0161293	0.010936385	0.041488461	-0.103397966	-0.043661447	0.025318829	0.091644921
MetaB_M004	0.055547876	0.06808554	0.098816637	0.060612801	-0.020845841	0.136233107	-0.014586835	-0.10016839	0.152057128	0.097550748	0.136272656	0.017127943	0.104859979	-0.036904472	0.117989703	0.118562028	0.058475141	-0.079159186	0.068276585	-0.101846557	0.142554049	0.042685795	0.100122203	-0.084808181	-0.021693715	-0.012743167	-0.012122885	0.002198124	0.12508201	0.102467685	-0.081219367	0.084062542	0.120647193	-0.018772724	-0.021347796	-0.077971918	0.155399729	-0.109663742	0.02366558	-0.095767963	0.097481421	-0.109026493	-0.126865556	-0.130535981	-0.07141602	-0.077767338	0.133284221	-0.06750761	-0.0013333	-0.109856133	0.090475517	0.052977514	0.093114517	0.04538326	-0.022940344	0.035993791	0.022690664	-0.060752334	0.120840665	-0.020990453	-0.05033744	-0.07954115	0.03593717	0.01407371	0.126354051	0.154697022	-0.034451114	0.154371764	0.101605281	0.13687614	-0.134712429	0.215719031	0.037540081	-0.041508071	-0.062523753	-0.072249965	-0.11985284	0.160381685	-0.079903626	-0.077266489	-0.035523336	-0.041288324	-0.072580454	0.123652514	-0.01784858	-0.125463264	0.048058315	0.190735648	0.015050651	-0.069937944	0.195264581	0.018321346	-0.054671762	0.036229744	-0.020638161	-0.085290556	-0.083510451	-0.076388995	-0.098292555	0.029031832	-0.051259389	-0.132045937	-0.087867445	-0.089850482	-0.076588016	-0.005184816	-0.139001041	-0.011570492	-0.130138819	-0.093332553	-0.026290237	0.014582905	-0.080185786	0.053492052	-0.054522845	0.012528247	-0.126047081	-0.01987335	-0.05696559	-0.105934436	-0.012431494	-0.068963171	-0.024438086	-0.06172863	-0.042650993	0.065006724	0.00235738	-0.06389204	-0.040303938
MetaB_M005	-0.006009567	-0.02231071	0.010785384	-0.122658608	-0.090467124	-0.014986958	0.018008796	-0.047487388	-0.030062771	0.021572681	-0.025422141	-0.055864173	0.016452879	0.012477122	0.004490833	-0.02694184	0.071360521	0.032953556	-0.298743015	0.111944631	-0.008410845	0.029545327	-0.033573061	0.072913016	-0.012662969	0.017287409	0.009926929	-0.025491927	0.0160994	-0.041842969	-0.198116858	0.057010359	0.005381732	-0.181740655	0.040854308	-0.229037066	-0.031470026	0.124397606	-0.182154488	-0.065212789	-0.00051721	0.03829216	-0.079387024	0.065554818	0.00793079	0.02542553	0.044628362	0.090876823	-0.009211729	0.069550603	-0.005197916	0.005494258	0.086687304	-0.008479209	0.050712706	0.098539434	-0.095559305	0.088722811	-0.057342028	0.099495656	0.118857772	0.067629321	-0.13447451	-0.068721086	-0.028142417	0.031058607	-0.286620792	-0.008012019	-0.020337904	0.094193194	-0.039329989	-0.067566665	-0.03408194	-0.055884219	-0.060101166	-0.048694955	-0.10524322	-0.092193948	0.079265612	0.01380376	-0.058797264	0.062067785	-0.132371857	-0.013321965	0.051182917	-0.069421841	0.224133008	0.029853522	-0.04966691	-0.128700085	-0.006401748	-0.066877459	-0.098244844	0.186026306	-0.075556608	-0.074498357	0.004579072	0.058761705	0.026753821	0.126678657	-0.005080171	0.08125836	0.15109008	0.024419738	-0.085708814	0.093977585	0.172552339	0.102098522	0.092245852	0.029344776	0.103460064	0.07880331	0.068512569	-0.080909861	0.098643142	0.090160423	-0.048188619	0.09230571	-0.096533219	0.069196202	0.011864041	-0.069988908	-0.105340414	0.125609013	0.137825418	0.052458036	0.065800298	0.003815249	-0.044283385
MetaB_M006	0.043956747	0.005940012	0.084743444	-0.003478427	-0.033861381	0.115578171	0.005791816	-0.066842319	0.212116604	0.113869942	0.162675869	0.001889817	0.124836806	-0.09760108	0.10165535	0.127105823	0.015157758	-0.098810679	0.033236438	-0.072856808	0.211448329	0.099648074	0.139712722	-0.131256015	-0.02688972	-0.027765689	-0.014418583	-0.039284316	0.182667069	0.140499254	-0.08223563	0.071715655	0.085744152	-0.034915456	-0.071355037	-0.043854038	0.200045102	-0.093218917	-0.027125873	-0.064538059	0.077658863	-0.096637009	-0.056166304	-0.054868578	-0.048135376	-0.078318357	0.140696333	-0.055610953	0.041962803	-0.076957066	0.036470898	-0.015321902	0.078528553	0.007970089	-0.076707158	-0.008422717	-0.029342267	-0.047328533	0.144576875	-0.061449841	-0.068407391	-0.080990257	-0.01970036	-0.036745948	0.155944264	0.199558185	-0.048266034	0.1822614	0.099411323	0.094112523	-0.100096576	0.196686904	0.033825302	-0.030699699	-0.067552748	-0.059748305	-0.094641697	0.138545964	-0.052534403	-0.07114022	-0.022719464	-0.01626421	-0.065342589	0.108276677	0.011028226	-0.110495331	0.069061922	0.191473579	-0.003768143	-0.091097743	0.192878704	0.017212391	-0.048662958	0.038396968	-0.054494413	-0.080839788	-0.0608027	-0.023539245	-0.074880037	0.00472458	-0.038392497	-0.100935048	-0.074618154	-0.071689061	-0.067343661	-0.071078778	-0.106420423	-0.029751113	-0.096964048	-0.07091548	-0.074384827	-0.0302498	-0.101945384	0.017732137	-0.043943441	0.024724571	-0.102252839	0.014921904	-0.056874129	-0.081431006	-0.005429344	-0.070486348	-0.039779132	-0.061575786	0.006275892	0.066107609	-0.027372939	-0.064382541	-0.063840264
MetaB_M007	-0.024962022	-0.017928106	0.006532749	-0.088845001	-0.0093158	-0.067764211	0.01705898	0.022177286	-0.063572058	0.060741284	-0.021834719	-0.064442214	0.070574522	0.032450265	0.017013544	0.044835053	0.110016363	0.018764807	-0.267957007	0.058086551	-0.174691812	-0.005052459	-0.075812943	-0.021094355	-0.067254782	-0.092819159	-0.05425366	-0.083888422	-0.071944027	-0.12811281	-0.175945126	-0.013958669	-0.007577244	-0.143972892	0.041763642	-0.169502731	-0.073680518	0.115770349	-0.081910995	-0.038263252	-0.022019732	0.066794628	0.073939711	0.071378529	0.029940918	0.061934784	0.039019147	0.136786962	0.071117946	0.151083075	-0.039686905	0.010845204	0.046994213	0.053758726	-0.015529245	0.041005996	-0.122252437	0.077172304	-0.102932204	0.055060867	0.080053505	0.135776551	-0.115837831	-0.004288737	-0.050179396	0.014107392	-0.234727577	0.105627665	0.00255185	0.125616342	-0.060430692	-0.055748346	-0.049390823	-0.072724819	-0.009250244	-0.045620705	-0.091864488	-0.116856275	0.113704509	0.007562214	-0.07449243	0.066985842	-0.080500716	-0.045512627	0.04853342	-0.050810594	0.211765372	-4.56E-05	-0.084799108	-0.144885264	-0.026781162	-0.131571748	-0.065951654	0.205128664	-0.040350899	-0.025237739	-0.00136687	0.074672799	-0.008927892	0.081656448	0.024138526	0.032972662	0.13354007	-0.014217841	-0.065004122	0.085854007	0.134494736	0.150742484	0.057921302	-0.035790286	0.185147864	0.072607183	0.08747375	-0.081869731	0.130070627	0.057224544	-0.04531598	0.110138585	-0.057069838	0.065994681	0.015724635	-0.022865491	-0.097881886	0.087629209	0.139484869	0.059557584	0.086423497	-0.023718741	-0.052836094
MetaB_M008	0.077141662	0.060626812	-0.050048232	0.090259855	0.093240749	-0.047339517	-0.048338884	0.046565048	-0.184288981	-0.134011121	-0.011027285	0.022110552	-0.149385947	0.104391717	-0.060171173	-0.033121542	-0.092396601	0.069920414	0.105407874	0.027811502	-0.202896598	-0.060299499	-0.000747315	0.178335695	-0.026353792	-0.011525046	0.024450476	0.079569449	-0.253754825	-0.133036522	0.153651502	-0.078252421	-0.063095946	0.133803074	0.070991373	0.108082328	-0.203027967	0.032081239	0.055130921	0.15328124	0.035537296	0.130261878	0.049389014	-0.111668062	-0.012715399	-0.024968163	-0.171612942	-0.022111329	-0.024986927	0.01866931	0.027796564	0.043562246	-0.161427494	-0.001822097	0.034650674	-0.061165337	0.142566244	-0.061856889	-0.060125933	-0.023113038	-0.013974721	0.03921463	0.0600908	0.078399819	-0.100369094	-0.215909391	0.123159413	-0.188547977	0.065158753	-0.043507309	0.062173536	0.210184163	-0.084776307	-0.033123817	0.010850837	0.053643668	0.018924161	0.133377231	-0.040998559	0.003333542	-0.037446685	-0.077109359	-0.076971106	0.044013822	0.032461606	-0.056276689	-0.082345348	0.18540171	-0.09781186	0.005721167	0.09725289	-0.059404771	-0.033449203	-0.081988574	0.000908865	0.128041915	0.005697263	-0.053593448	-0.005790971	-0.037017095	0.027281895	0.13971322	-0.069230002	0.023252696	0.138078889	0.032095076	0.018985388	0.021277572	0.04372681	0.069804054	-0.032806115	-0.065892059	0.068363946	-0.048912804	0.042817496	0.00250177	-0.032534903	-0.062685516	0.067722529	0.010665473	0.030902668	0.070100904	0.06328749	-0.063049142	-0.034828022	-0.058019206	0.07652914	-0.01996964	0.014629004
MetaB_M009	0.032539672	0.014289982	0.06048169	0.013910129	-0.049257621	0.108028704	-0.07200616	-0.031272248	0.159878329	0.115288645	0.09321166	-0.027911844	0.133061491	-0.094018418	0.121490302	0.122272036	0.075680529	-0.073404318	0.06241844	-0.100791315	0.139973399	0.08770647	0.129276245	-0.107247232	-0.001495225	-0.049307732	-0.037332043	-0.023162854	0.136860543	0.107167226	-0.126752564	0.049462263	0.085988379	0.010796389	-0.070947258	-0.041591318	0.192438316	-0.123187033	-0.014299236	-0.063544048	0.070464492	0.013195192	-0.098512275	-0.064509256	-0.100966034	-0.040181182	0.123727314	-0.032846331	0.038222957	-0.098078883	0.026501817	-0.018463762	0.081304505	0.019529954	-0.035974076	0.010732944	0.039082217	-0.064722742	0.157607924	-0.053096137	-0.054013907	-0.055033381	-0.041698138	0.020536931	0.152046352	0.147195349	-0.01230617	0.216699202	0.021943147	-0.050611564	-0.042255195	0.203594413	0.012780107	0.104179148	-0.131912935	-0.150729673	-0.092900296	0.018891523	-0.012711368	-0.185898969	0.035540174	-0.149143962	-0.076734534	0.070024742	-0.064104021	-0.132495362	0.012914008	0.03996115	-0.018938149	0.09581573	0.013830273	0.063632963	0.145757912	0.058307655	0.027343647	-0.083484205	-0.095705687	-0.074010183	-0.094030153	0.002851717	-0.076717337	0.049593738	-0.088655281	-0.083553287	-0.08105389	-0.048027752	-0.078942892	-0.016250186	-0.06860502	-0.102714053	-0.032477276	0.070698833	-0.018463738	-0.038813013	0.14784602	-0.098935568	-0.12249455	-0.171619088	0.070493352	-0.046788977	0.16159763	-0.097076814	-0.026004485	0.050941878	-0.049407328	-0.06820184	0.001127037	0.041652014	0.058012575
MetaB_M010	0.071886812	0.054014339	0.095295298	0.012217846	-0.037156009	0.134682333	0.016513906	-0.05903333	0.236657114	0.095592892	0.184693394	0.002249562	0.126491406	-0.081985495	0.118791216	0.146852962	0.021924562	-0.114076118	0.049794238	-0.110443808	0.246069387	0.082474984	0.135802823	-0.155534763	-0.041127962	-0.017260015	-0.020322424	-0.046893106	0.20583309	0.142995682	-0.059574306	0.076776732	0.089762889	-0.034238257	-0.088842676	-0.05494696	0.225130381	-0.083977211	-0.013723003	-0.058053201	0.081239375	-0.126159552	-0.104758808	-0.087346459	-0.024692566	-0.10574062	0.150343277	-0.043652531	0.021666381	-0.086843738	0.058012633	0.006266084	0.076921675	0.005619734	-0.079147728	-0.001955771	-0.032635744	-0.054019306	0.169279778	-0.090514521	-0.073262633	-0.078381042	-0.027216614	-0.04412919	0.141780137	0.227587545	-0.057267562	0.191480133	-0.061415176	-0.080979487	0.065842052	-0.11065073	-0.003115361	-0.009402869	0.074227713	0.015657532	0.088123026	-0.078120692	0.002487285	0.010130398	-0.01760505	-0.019315956	0.030594567	-0.047246321	-0.001635246	0.071711554	-0.111327633	-0.141872885	0.019655226	0.049588726	-0.096222617	-0.013615688	0.019494475	-0.066311323	0.02584707	-0.070894825	-0.042994418	-0.006313395	-0.098119535	0.004410166	-0.005580716	-0.149147557	-0.096422823	-0.093883023	-0.037460175	-0.052715084	-0.122629073	-0.038652869	-0.126366702	-0.085039437	-0.089379393	0.011038766	0.065026601	-0.040688864	-0.020969673	-0.036034863	0.046094687	-0.035707472	0.010671895	0.00669133	-0.030771842	0.056613766	0.009523912	0.012107833	-0.019502061	-0.055492187	-0.019262444	-0.021048347	0.05058766
